feedback_id,order_id,customer_id,rating,feedback_category,sentiment,feedback_date,customer_id_1,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,order_id_1,product_id,quantity,unit_price,order_id_2,customer_id_2,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,campaign_id,campaign_name,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,delay_minutes,sla_breach,profit,profit_margin,order_hour,day_name,peak_period
5256006,8125429088,62807236,5,Delivery,Positive,2025-02-16 15:11:00,62807236,Mumbai,400799,2024-01-14,Gold,113,404.15,8125429088,1321,4,59.77,8125429088,62807236,2025-02-11 15:11:00,2025-02-11 15:31:00,2025-02-11 15:29:54,On Time,440.25,UPI,191,47,13,Email Campaign,All Users,YouTube,531,14,1,587.1,2465.83,4.2,-1.1,0,65.35,14.84,15,Tuesday,Lunch
8663881,8304473440,78878581,3,Customer Service,Neutral,2024-12-12 17:02:00,78878581,Delhi,110594,2023-08-29,Gold,80,678.52,8304473440,1041,4,262.67,8304473440,78878581,2024-12-10 17:02:00,2024-12-10 17:12:00,2024-12-10 17:16:00,Slightly Delayed,1469.74,UPI,241,85,8,Raksha Bandhan Deals,All Users,Social Media,650,15,1,291.71,1228.11,4.21,4.0,0,276.72,18.83,17,Tuesday,Evening
2372426,3111007585,26225704,4,Delivery,Positive,2025-06-19 22:37:00,26225704,Pune,411718,2023-07-20,Regular,24,226.17,3111007585,1402,2,155.13,3111007585,26225704,2025-06-14 22:37:00,2025-06-14 22:57:00,2025-06-14 22:59:36,Slightly Delayed,453.24,Credit Card,138,42,1,New User Discount,Existing Users,Facebook,368,8,1,504.13,1618.25,3.21,2.6,0,57.39,12.66,22,Saturday,Night
1323851,4506531179,79319463,5,Product Quality,Positive,2025-05-21 22:05:00,79319463,Chandigarh,160457,2023-10-10,Gold,60,647.35,4506531179,1190,4,275.88,4506531179,79319463,2025-05-21 22:05:00,2025-05-21 22:15:00,2025-05-21 22:15:00,On Time,1800.0,UPI,71,66,3,Festival Offer,New Users,SMS,344,7,1,187.87,462.16,2.46,0.0,0,401.39,22.3,22,Wednesday,Night
9450318,4051842417,97576202,3,Delivery,Neutral,2025-04-17 19:36:00,97576202,Hyderabad,500511,2023-08-13,Gold,110,746.65,4051842417,1097,2,69.62,4051842417,97576202,2025-04-13 19:36:00,2025-04-13 19:56:00,2025-04-13 19:57:12,Slightly Delayed,273.2,UPI,174,9,14,Category Promotion,All Users,Push Notification,294,13,1,123.85,366.58,2.96,1.2,0,30.02,10.99,19,Sunday,Evening
3027796,9984816502,38723056,4,Delivery,Positive,2024-07-14 19:57:00,38723056,Bangalore,560258,2023-04-25,Gold,65,571.51,9984816502,1412,1,61.34,9984816502,38723056,2024-07-13 19:57:00,2024-07-13 20:07:00,2024-07-13 20:42:12,Significantly Delayed,77.89,Cash on Delivery,112,53,13,Email Campaign,All Users,YouTube,531,14,1,587.1,2465.83,4.2,35.2,1,-39.48,-50.69,19,Saturday,Evening
8926054,3007853948,86068405,3,App Experience,Neutral,2025-01-08 13:00:00,86068405,Mumbai,400776,2023-08-19,Gold,129,721.86,3007853948,1171,1,116.5,3007853948,86068405,2025-01-07 13:00:00,2025-01-07 13:10:00,2025-01-07 13:08:54,On Time,173.09,UPI,252,6,9,Fresh Fruits Week,Existing Users,Social Media,397,14,1,241.54,739.1,3.06,-1.1,0,1.99,1.15,13,Tuesday,Lunch
1061739,3550885262,83733295,5,Delivery,Positive,2025-06-27 12:49:00,83733295,Gurgaon,122127,2023-12-26,Gold,157,680.51,3550885262,1492,5,69.71,3550885262,83733295,2025-06-25 12:49:00,2025-06-25 13:19:00,2025-06-25 13:20:06,Slightly Delayed,539.35,UPI,245,16,12,Free Delivery Campaign,Premium Users,App,274,8,1,93.37,170.87,1.83,1.1,0,109.15,20.24,12,Wednesday,Lunch
9712499,4723979664,70384033,5,Product Quality,Positive,2024-08-24 13:54:00,70384033,Hyderabad,500347,2023-08-04,Gold,163,445.86,4723979664,1402,3,94.43,4723979664,70384033,2024-08-23 13:54:00,2024-08-23 14:09:00,2024-08-23 14:01:00,On Time,494.72,UPI,134,38,9,Fresh Fruits Week,Existing Users,Social Media,397,14,1,241.54,739.1,3.06,-8.0,0,76.58,15.48,13,Friday,Lunch
5387126,7494579601,97939101,4,Product Quality,Positive,2025-01-22 13:33:00,97939101,Hyderabad,500756,2023-06-03,Gold,67,590.1,7494579601,1285,3,51.66,7494579601,97939101,2025-01-20 13:33:00,2025-01-20 13:53:00,2025-01-20 13:59:54,Slightly Delayed,179.24,UPI,201,45,7,Festive Essentials Sale,Premium Users,Facebook,216,7,1,529.02,2354.16,4.45,6.9,0,6.5,3.63,13,Monday,Lunch
6304630,5845431703,30302400,5,Delivery,Positive,2024-07-25 17:05:00,30302400,Mumbai,400628,2024-03-14,Gold,127,554.19,5845431703,1015,4,164.92,5845431703,30302400,2024-07-24 17:05:00,2024-07-24 17:20:00,2024-07-24 17:20:54,Slightly Delayed,972.97,Cash on Delivery,23,77,13,Email Campaign,All Users,YouTube,531,14,1,587.1,2465.83,4.2,0.9,0,199.4,20.49,17,Wednesday,Evening
3289978,8844490139,43905945,4,Delivery,Positive,2025-03-19 16:33:00,43905945,Kolkata,700937,2023-01-17,Gold,143,706.28,8844490139,1460,1,78.67,8844490139,43905945,2025-03-18 16:33:00,2025-03-18 16:43:00,2025-03-18 16:45:48,Slightly Delayed,92.57,UPI,33,82,11,Instant Delivery Offer,New Users,Email,250,11,1,509.1,2301.12,4.52,2.8,0,-9.72,-10.5,16,Tuesday,Lunch
1717116,1755067804,68816713,5,App Experience,Positive,2024-12-30 13:02:00,68816713,Gurgaon,122273,2024-07-01,Gold,85,464.29,1755067804,1157,1,28.68,1755067804,68816713,2024-12-25 13:02:00,2024-12-25 13:12:00,2024-12-25 13:09:54,On Time,69.0,UPI,222,70,6,Membership Drive,Existing Users,Push Notification,193,6,1,237.85,706.41,2.97,-2.1,0,-22.05,-31.96,13,Wednesday,Lunch
8139644,3013227945,13477910,4,Delivery,Positive,2024-09-30 19:32:00,13477910,Pune,411848,2024-10-23,Gold,91,455.69,3013227945,1351,5,293.25,3013227945,13477910,2024-09-27 19:32:00,2024-09-27 19:47:00,2024-09-27 19:51:12,Slightly Delayed,1800.0,Wallet,43,42,1,New User Discount,Existing Users,Facebook,368,8,1,504.13,1618.25,3.21,4.2,0,350.23,19.46,19,Friday,Evening
2241408,7834187185,22789225,3,Delivery,Neutral,2024-07-27 23:53:00,22789225,Pune,411425,2023-01-15,Regular,15,355.66,7834187185,1341,3,102.2,7834187185,22789225,2024-07-25 23:53:00,2024-07-26 00:08:00,2024-07-26 00:15:36,Slightly Delayed,515.37,Cash on Delivery,237,42,6,Membership Drive,Existing Users,Push Notification,193,6,1,237.85,706.41,2.97,7.6,0,90.95,17.65,23,Thursday,Night
4600711,8033023412,25839170,4,Delivery,Positive,2024-08-13 16:20:00,25839170,Pune,411783,2023-11-17,Gold,124,591.39,8033023412,1285,3,72.6,8033023412,25839170,2024-08-11 16:20:00,2024-08-11 16:35:00,2024-08-11 16:39:24,Slightly Delayed,346.02,Cash on Delivery,81,11,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,4.4,0,52.39,15.14,16,Sunday,Lunch
6960018,7794079161,36427435,3,Delivery,Neutral,2025-06-26 13:13:00,36427435,Delhi,110538,2023-05-10,Gold,140,621.35,7794079161,1046,4,107.66,7794079161,36427435,2025-06-23 13:13:00,2025-06-23 13:23:00,2025-06-23 13:15:00,On Time,614.6,UPI,181,62,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,-8.0,0,104.48,17.0,13,Monday,Lunch
6042523,4750587327,19469857,4,App Experience,Positive,2025-05-08 19:40:00,19469857,Hyderabad,500537,2023-07-26,Regular,30,262.97,4750587327,1264,1,269.11,4750587327,19469857,2025-05-08 19:40:00,2025-05-08 19:50:00,2025-05-08 19:46:30,On Time,448.82,Wallet,55,75,9,Fresh Fruits Week,Existing Users,Social Media,397,14,1,241.54,739.1,3.06,-3.5,0,63.67,14.19,19,Thursday,Evening
9319323,7130985924,85837940,4,Delivery,Positive,2025-01-03 10:30:00,85837940,Ahmedabad,380135,2023-03-19,Gold,177,413.56,7130985924,1408,4,101.11,7130985924,85837940,2025-01-01 10:30:00,2025-01-01 10:40:00,2025-01-01 10:41:12,Slightly Delayed,640.75,UPI,1,46,12,Free Delivery Campaign,Premium Users,App,274,8,1,93.37,170.87,1.83,1.2,0,110.31,17.22,10,Wednesday,Morning
1323940,4076221892,17893417,5,App Experience,Positive,2025-06-10 17:16:00,17893417,Bangalore,560200,2024-07-19,Regular,41,292.62,4076221892,1333,2,112.67,4076221892,17893417,2025-06-10 17:16:00,2025-06-10 17:26:00,2025-06-10 17:25:24,On Time,393.43,UPI,77,41,6,Membership Drive,Existing Users,Push Notification,193,6,1,237.85,706.41,2.97,-0.6,0,52.08,13.24,17,Tuesday,Evening
4600743,6915634634,64073129,5,Product Quality,Positive,2024-09-01 12:34:00,64073129,Lucknow,226868,2023-10-26,Gold,117,729.22,6915634634,1393,1,58.65,6915634634,64073129,2024-08-29 12:34:00,2024-08-29 12:49:00,2024-08-29 12:46:30,On Time,78.63,UPI,128,44,9,Fresh Fruits Week,Existing Users,Social Media,397,14,1,241.54,739.1,3.06,-2.5,0,-15.3,-19.46,12,Thursday,Lunch
5911484,5175391692,81429936,3,Delivery,Neutral,2024-07-28 10:15:00,81429936,Gurgaon,122957,2024-10-19,Gold,145,410.94,5175391692,1394,3,392.97,5175391692,81429936,2024-07-26 10:15:00,2024-07-26 10:35:00,2024-07-26 10:37:18,Slightly Delayed,1795.25,UPI,90,70,3,Festival Offer,New Users,SMS,344,7,1,187.87,462.16,2.46,2.3,0,429.27,23.91,10,Friday,Morning
9188285,9603134929,24513649,2,Delivery,Negative,2024-09-25 16:05:00,24513649,Mumbai,400480,2024-08-15,Regular,43,298.38,9603134929,1040,5,336.75,9603134929,24513649,2024-09-24 16:05:00,2024-09-24 16:15:00,2024-09-24 16:39:42,Significantly Delayed,1800.0,Debit Card,227,33,9,Fresh Fruits Week,Existing Users,Social Media,397,14,1,241.54,739.1,3.06,24.7,1,314.53,17.47,16,Tuesday,Lunch
3945414,9925440978,44199603,4,Delivery,Positive,2024-12-12 09:02:00,44199603,Pune,411414,2024-08-13,Regular,39,215.83,9925440978,1177,1,101.31,9925440978,44199603,2024-12-09 09:02:00,2024-12-09 09:12:00,2024-12-09 09:08:54,On Time,192.25,UPI,10,24,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,-3.1,0,7.87,4.09,9,Monday,Morning
7353286,7515157971,40575801,3,Delivery,Neutral,2024-09-25 16:09:00,40575801,Mumbai,400217,2023-12-19,Gold,111,535.99,7515157971,1259,2,45.24,7515157971,40575801,2024-09-22 16:09:00,2024-09-22 16:24:00,2024-09-22 16:31:42,Slightly Delayed,189.84,Credit Card,165,47,12,Free Delivery Campaign,Premium Users,App,274,8,1,93.37,170.87,1.83,7.7,0,8.59,4.52,16,Sunday,Lunch
7222224,4779161049,92737040,3,Delivery,Neutral,2025-06-16 21:59:00,92737040,Delhi,110308,2023-10-07,Gold,142,532.72,4779161049,1494,2,57.89,4779161049,92737040,2025-06-15 21:59:00,2025-06-15 22:09:00,2025-06-15 22:09:12,Slightly Delayed,175.03,UPI,76,68,3,Festival Offer,New Users,SMS,344,7,1,187.87,462.16,2.46,0.2,0,10.47,5.98,21,Sunday,Evening
1586138,4509677023,16293694,3,Delivery,Neutral,2025-01-09 19:22:00,16293694,Lucknow,226851,2023-11-26,Gold,157,479.41,4509677023,1382,5,168.2,4509677023,16293694,2025-01-04 19:22:00,2025-01-04 19:32:00,2025-01-04 19:33:54,Slightly Delayed,1476.76,Wallet,32,55,11,Instant Delivery Offer,New Users,Email,250,11,1,509.1,2301.12,4.52,1.9,0,368.11,24.93,19,Saturday,Evening
6042594,6700021219,85917842,4,Delivery,Positive,2024-09-28 18:17:00,85917842,Mumbai,400464,2024-05-31,Gold,153,607.99,6700021219,1284,4,41.62,6700021219,85917842,2024-09-25 18:17:00,2024-09-25 18:37:00,2024-09-25 18:37:24,Slightly Delayed,232.26,UPI,16,47,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,0.4,0,15.73,6.77,18,Wednesday,Evening
3159011,8836232677,85919498,3,Product Quality,Neutral,2024-12-08 07:27:00,85919498,Delhi,110549,2023-10-13,Gold,167,648.27,8836232677,1341,5,113.6,8836232677,85919498,2024-12-08 07:27:00,2024-12-08 07:42:00,2024-12-08 07:34:00,On Time,996.99,Credit Card,228,40,6,Membership Drive,Existing Users,Push Notification,193,6,1,237.85,706.41,2.97,-8.0,0,184.23,18.48,7,Sunday,Morning
8401892,9553589740,97298516,5,Delivery,Positive,2025-06-30 08:34:00,97298516,Mumbai,400264,2024-09-10,Regular,24,259.89,9553589740,1087,3,167.35,9553589740,97298516,2025-06-27 08:34:00,2025-06-27 08:44:00,2025-06-27 08:47:36,Slightly Delayed,624.38,Cash on Delivery,73,8,13,Email Campaign,All Users,YouTube,531,14,1,587.1,2465.83,4.2,3.6,0,134.87,21.6,8,Friday,Morning
8926180,5013911021,32828899,3,Delivery,Neutral,2025-02-15 20:37:00,32828899,Gurgaon,122637,2024-06-11,Gold,134,675.26,5013911021,1326,4,51.49,5013911021,32828899,2025-02-15 20:37:00,2025-02-15 20:57:00,2025-02-15 21:21:12,Significantly Delayed,278.8,Credit Card,154,16,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,24.2,1,26.67,9.57,20,Saturday,Evening
3159016,2268345842,98593455,5,Product Quality,Positive,2024-08-08 20:28:00,98593455,Bangalore,560990,2023-12-03,Regular,35,350.74,2268345842,1257,3,102.54,2268345842,98593455,2024-08-06 20:28:00,2024-08-06 20:38:00,2024-08-06 20:37:06,On Time,484.41,UPI,106,27,10,Diwali Bonanza,New Users,Email,177,7,1,179.37,335.43,1.87,-0.9,0,97.19,20.06,20,Tuesday,Evening
9188343,5394806262,86366566,5,Product Quality,Positive,2024-11-27 09:47:00,86366566,Bangalore,560943,2024-11-03,Gold,70,630.68,5394806262,1027,3,329.85,5394806262,86366566,2024-11-24 09:47:00,2024-11-24 10:02:00,2024-11-24 10:00:36,On Time,1391.32,Debit Card,25,18,3,Festival Offer,New Users,SMS,344,7,1,187.87,462.16,2.46,-1.4,0,320.04,23.0,9,Sunday,Morning
3683326,7682143739,56277688,3,Delivery,Neutral,2025-05-30 15:49:00,56277688,Mumbai,400574,2024-11-20,Gold,92,539.61,7682143739,1390,5,105.18,7682143739,56277688,2025-05-25 15:49:00,2025-05-25 15:59:00,2025-05-25 16:00:24,Slightly Delayed,679.78,UPI,38,73,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,1.4,0,104.24,15.33,15,Sunday,Lunch
8401923,3338417662,45075752,3,App Experience,Neutral,2025-03-09 22:30:00,45075752,Mumbai,400890,2023-07-04,Gold,147,506.99,3338417662,1456,5,136.73,3338417662,45075752,2025-03-04 22:30:00,2025-03-04 22:50:00,2025-03-04 23:00:12,Significantly Delayed,1258.05,Credit Card,101,8,10,Diwali Bonanza,New Users,Email,177,7,1,179.37,335.43,1.87,10.2,1,257.9,20.5,22,Tuesday,Night
8795141,4079236629,46199407,3,Delivery,Neutral,2025-02-15 20:49:00,46199407,Delhi,110800,2023-11-05,Gold,139,703.88,4079236629,1270,3,221.26,4079236629,46199407,2025-02-13 20:49:00,2025-02-13 21:04:00,2025-02-13 21:04:12,Slightly Delayed,1104.13,UPI,113,85,12,Free Delivery Campaign,Premium Users,App,274,8,1,93.37,170.87,1.83,0.2,0,194.39,17.61,20,Thursday,Evening
5518349,5855655446,36943350,4,Delivery,Positive,2024-11-15 14:09:00,36943350,Mumbai,400379,2023-01-08,Gold,154,631.52,5855655446,1255,3,247.15,5855655446,36943350,2024-11-15 14:09:00,2024-11-15 14:19:00,2024-11-15 14:22:06,Slightly Delayed,1492.7,UPI,56,47,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,3.1,0,360.48,24.15,14,Friday,Lunch
9188377,8203417118,54000572,3,Customer Service,Neutral,2025-06-03 14:52:00,54000572,Bangalore,560838,2024-08-01,Gold,178,607.38,8203417118,1017,3,203.6,8203417118,54000572,2025-05-30 14:52:00,2025-05-30 15:12:00,2025-05-30 15:06:54,On Time,676.73,Credit Card,75,18,11,Instant Delivery Offer,New Users,Email,250,11,1,509.1,2301.12,4.52,-5.1,0,107.81,15.93,14,Friday,Lunch
6435870,8891020831,10662566,4,Product Quality,Positive,2024-10-21 15:39:00,10662566,Gurgaon,122453,2023-11-18,Gold,97,492.8,8891020831,1375,3,141.05,8891020831,10662566,2024-10-21 15:39:00,2024-10-21 15:49:00,2024-10-21 15:41:00,On Time,546.99,Cash on Delivery,105,70,7,Festive Essentials Sale,Premium Users,Facebook,216,7,1,529.02,2354.16,4.45,-8.0,0,119.33,21.82,15,Monday,Lunch
2634797,3775411744,53878366,5,Product Quality,Positive,2024-09-08 06:52:00,53878366,Hyderabad,500837,2024-03-21,Gold,149,607.21,3775411744,1190,4,22.25,3775411744,53878366,2024-09-08 06:52:00,2024-09-08 07:02:00,2024-09-08 06:58:30,On Time,146.58,UPI,105,61,10,Diwali Bonanza,New Users,Email,177,7,1,179.37,335.43,1.87,-3.5,0,-3.98,-2.72,6,Sunday,Morning
8926254,4928321057,51242101,3,Pricing,Neutral,2024-07-17 18:31:00,51242101,Bangalore,560264,2023-01-21,Regular,26,340.12,4928321057,1335,2,28.43,4928321057,51242101,2024-07-15 18:31:00,2024-07-15 18:46:00,2024-07-15 18:54:48,Slightly Delayed,86.96,UPI,252,27,1,New User Discount,Existing Users,Facebook,368,8,1,504.13,1618.25,3.21,8.8,0,-8.89,-10.22,18,Monday,Evening
8139839,8212067877,76420877,4,Customer Service,Positive,2025-04-02 14:13:00,76420877,Mumbai,400648,2023-11-06,Gold,144,628.72,8212067877,1340,5,54.73,8212067877,76420877,2025-04-01 14:13:00,2025-04-01 14:23:00,2025-04-01 14:24:54,Slightly Delayed,573.76,UPI,249,73,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,1.9,0,118.83,20.71,14,Tuesday,Lunch
4207681,7965128231,16666228,4,Delivery,Positive,2025-04-17 08:32:00,16666228,Mumbai,400861,2023-09-22,Gold,123,654.21,7965128231,1045,4,80.06,7965128231,16666228,2025-04-17 08:32:00,2025-04-17 08:42:00,2025-04-17 08:44:18,Slightly Delayed,535.59,UPI,92,2,16,App Push Notification,Existing Users,Influencer Campaign,148,6,1,198.1,582.41,2.94,2.3,0,87.52,16.34,8,Thursday,Morning
3159113,3048093231,46253244,1,Delivery,Negative,2024-07-17 02:38:00,46253244,Chandigarh,160572,2024-08-16,Gold,160,648.82,3048093231,1414,1,71.79,3048093231,46253244,2024-07-15 02:38:00,2024-07-15 02:53:00,2024-07-15 03:04:48,Significantly Delayed,85.53,Credit Card,81,7,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,11.8,1,-30.44,-35.59,2,Monday,Night
8664145,6257391155,38299239,3,Delivery,Neutral,2025-01-04 18:45:00,38299239,Indore,452759,2024-03-07,Gold,173,657.04,6257391155,1441,5,110.54,6257391155,38299239,2024-12-31 18:45:00,2024-12-31 19:00:00,2024-12-31 18:55:30,On Time,850.48,Wallet,101,80,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,-4.5,0,209.59,24.64,18,Tuesday,Evening
8139863,5710034494,31264385,4,Delivery,Positive,2024-10-01 17:19:00,31264385,Pune,411690,2023-11-13,Gold,166,509.91,5710034494,1128,4,463.25,5710034494,31264385,2024-09-27 17:19:00,2024-09-27 17:29:00,2024-09-27 17:59:06,Significantly Delayed,1800.0,Cash on Delivery,252,13,9,Fresh Fruits Week,Existing Users,Social Media,397,14,1,241.54,739.1,3.06,30.1,1,396.04,22.0,17,Friday,Evening
8139869,7895529040,54302442,1,Delivery,Negative,2024-09-14 19:54:00,54302442,Mumbai,400434,2023-12-07,Gold,129,405.63,7895529040,1497,4,53.93,7895529040,54302442,2024-09-11 19:54:00,2024-09-11 20:24:00,2024-09-11 20:36:12,Significantly Delayed,280.67,UPI,257,52,6,Membership Drive,Existing Users,Push Notification,193,6,1,237.85,706.41,2.97,12.2,1,13.92,4.96,19,Wednesday,Evening
5387361,3474863706,31928307,5,Customer Service,Positive,2025-05-29 09:41:00,31928307,Gurgaon,122270,2023-02-27,Gold,68,685.35,3474863706,1079,4,33.35,3474863706,31928307,2025-05-24 09:41:00,2025-05-24 10:01:00,2025-05-24 09:56:54,On Time,187.22,Credit Card,71,65,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,-4.1,0,10.55,5.64,9,Saturday,Morning
9581666,5948716637,66118142,3,Customer Service,Neutral,2024-12-15 07:21:00,66118142,Delhi,110817,2024-10-16,Gold,94,703.67,5948716637,1041,3,377.25,5948716637,66118142,2024-12-15 07:21:00,2024-12-15 07:31:00,2024-12-15 07:41:06,Significantly Delayed,1800.0,UPI,244,34,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,10.1,1,414.03,23.0,7,Sunday,Morning
9712748,1510749794,22622555,4,App Experience,Positive,2025-03-06 20:29:00,22622555,Ahmedabad,380970,2024-11-21,Gold,159,697.82,1510749794,1048,2,33.94,1510749794,22622555,2025-03-03 20:29:00,2025-03-03 20:39:00,2025-03-03 20:31:00,On Time,113.0,UPI,156,56,14,Category Promotion,All Users,Push Notification,294,13,1,123.85,366.58,2.96,-8.0,0,-13.41,-11.87,20,Monday,Evening
2634866,6231570022,42467287,4,App Experience,Positive,2024-11-01 08:39:00,42467287,Noida,201668,2024-05-23,Inactive,8,215.32,6231570022,1090,4,98.8,6231570022,42467287,2024-10-29 08:39:00,2024-10-29 08:49:00,2024-10-29 08:55:36,Slightly Delayed,690.22,Cash on Delivery,185,35,7,Festive Essentials Sale,Premium Users,Facebook,216,7,1,529.02,2354.16,4.45,6.6,0,163.45,23.68,8,Tuesday,Morning
8008823,4226954857,54713433,3,Customer Service,Neutral,2025-03-09 09:13:00,54713433,Noida,201233,2024-04-19,Gold,168,466.96,4226954857,1399,1,76.54,4226954857,54713433,2025-03-06 09:13:00,2025-03-06 09:23:00,2025-03-06 09:34:12,Significantly Delayed,111.85,UPI,72,35,6,Membership Drive,Existing Users,Push Notification,193,6,1,237.85,706.41,2.97,11.2,1,-16.58,-14.82,9,Thursday,Morning
3028097,6002718319,61690896,5,App Experience,Positive,2024-09-18 22:46:00,61690896,Delhi,110137,2024-11-18,Regular,16,248.96,6002718319,1181,4,71.16,6002718319,61690896,2024-09-17 22:46:00,2024-09-17 23:16:00,2024-09-17 23:21:18,Slightly Delayed,517.01,UPI,214,1,9,Fresh Fruits Week,Existing Users,Social Media,397,14,1,241.54,739.1,3.06,5.3,0,73.15,14.15,22,Tuesday,Night
8402051,4790695539,32064463,2,Delivery,Negative,2024-12-07 09:01:00,32064463,Mumbai,400472,2024-03-01,Gold,144,700.31,4790695539,1299,4,99.55,4790695539,32064463,2024-12-04 09:01:00,2024-12-04 09:11:00,2024-12-04 09:23:24,Significantly Delayed,746.01,UPI,32,73,13,Email Campaign,All Users,YouTube,531,14,1,587.1,2465.83,4.2,12.4,1,147.53,19.78,9,Wednesday,Morning
4600973,5705709173,59816700,4,Delivery,Positive,2025-03-05 15:14:00,59816700,Delhi,110718,2024-10-12,Regular,38,242.06,5705709173,1252,4,135.74,5705709173,59816700,2025-02-28 15:14:00,2025-02-28 15:34:00,2025-02-28 15:37:42,Slightly Delayed,827.98,UPI,194,5,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,3.7,0,154.25,18.63,15,Friday,Lunch
6304920,7639938677,30929687,5,Pricing,Positive,2024-09-11 21:55:00,30929687,Hyderabad,500791,2024-03-26,Gold,120,537.43,7639938677,1038,5,98.24,7639938677,30929687,2024-09-08 21:55:00,2024-09-08 22:05:00,2024-09-08 21:57:00,On Time,615.18,UPI,74,45,4,Flash Sale,Premium Users,Google Ads,545,9,1,262.65,630.36,2.4,-8.0,0,130.1,21.15,21,Sunday,Evening
2897051,3221239415,25221830,5,Delivery,Positive,2024-12-18 11:34:00,25221830,Chennai,600527,2023-11-03,Gold,98,523.49,3221239415,1309,2,317.58,3221239415,25221830,2024-12-17 11:34:00,2024-12-17 12:04:00,2024-12-17 12:05:24,Slightly Delayed,1274.5,UPI,68,21,5,Referral Program,New Users,Instagram,626,12,1,199.02,879.65,4.42,1.4,0,232.07,18.21,11,Tuesday,Morning
8271006,9253303930,38369053,4,App Experience,Positive,2025-01-08 14:17:00,38369053,Noida,201597,2024-10-10,Gold,128,382.1,9253303930,1486,2,181.65,9253303930,38369053,2025-01-08 14:17:00,2025-01-08 14:37:00,2025-01-08 14:31:00,On Time,594.47,Cash on Delivery,203,37,2,Weekend Special,Premium Users,Social Media,403,8,1,227.78,437.33,1.92,-6.0,0,104.37,17.56,14,Wednesday,Lunch
1717412,9245701755,48256405,1,Delivery,Negative,2024-12-05 23:56:00,48256405,Jaipur,302883,2024-08-07,Regular,42,278.8,9245701755,1338,2,39.87,9245701755,48256405,2024-12-05 23:56:00,2024-12-06 00:06:00,2024-12-06 00:46:42,Significantly Delayed,114.5,UPI,205,60,15,Daily Needs Offer,All Users,SMS,172,7,1,326.14,861.01,2.64,40.7,1,-19.01,-16.6,23,Thursday,Night
